Time,Sensor,Range,Range Variance,Azimuth,Azimuth Variance,Elevation,Elevation Variance,X,Y,Z
211.0,S1,97.67138304156374,0.010000000000000002,1.571492295459442,3.046174197867086e-06,-0.04986921085064391,3.046174197867086e-06,97.62466622087278,0.0,-5.053315105799181
212.0,S1,97.71721226197275,0.010000000000000002,1.5702288864782405,3.046174197867086e-06,-0.050127153172698814,3.046174197867086e-06,97.60249958845226,0.0,-5.098163855918994
213.0,S1,97.78275286425624,0.010000000000000002,1.5718762544272469,3.046174197867086e-06,-0.0554526581091056,3.046174197867086e-06,97.58023432217718,0.0,-5.142982237263604
214.0,S1,97.76786372302028,0.010000000000000002,1.5679112021356014,3.046174197867086e-06,-0.05186417086946153,3.046174197867086e-06,97.5578704889185,0.0,-5.187770195602774
215.0,S1,97.56118530233398,0.010000000000000002,1.570404572759815,3.046174197867086e-06,-0.051990894862242086,3.046174197867086e-06,97.53540815566646,0.0,-5.23252767674308
216.0,S1,97.71674146930621,0.010000000000000002,1.5703513999686574,3.046174197867086e-06,-0.05138154475072315,3.046174197867086e-06,97.51284738953048,0.0,-5.277254626527976
217.0,S1,97.58533257277355,0.010000000000000002,1.569578754076533,3.046174197867086e-06,-0.05343024071615208,3.046174197867086e-06,97.49018825773909,0.0,-5.321950990837859
218.0,S1,97.55855084893024,0.010000000000000002,1.5720712494009603,3.046174197867086e-06,-0.05502463470818727,3.046174197867086e-06,97.4674308276398,0.0,-5.366616715590132
219.0,S1,97.62230286215485,0.010000000000000002,1.5706949571028748,3.046174197867086e-06,-0.05801958787734772,3.046174197867086e-06,97.44457516669914,0.0,-5.411251746739272
220.0,S1,97.63506421261141,0.010000000000000002,1.5729355281855437,3.046174197867086e-06,-0.05646879227743838,3.046174197867086e-06,97.42162134250242,0.0,-5.455856030276901
221.0,S1,97.4340247599068,0.010000000000000002,1.5684606263045475,3.046174197867086e-06,-0.05839408282231121,3.046174197867086e-06,97.39856942275377,0.0,-5.500429512231838
222.0,S1,97.51498246841389,0.010000000000000002,1.570272184520893,3.046174197867086e-06,-0.05480774402895692,3.046174197867086e-06,97.375419475276,0.0,-5.544972138670177
223.0,S1,97.51488224318497,0.010000000000000002,1.5720304040137834,3.046174197867086e-06,-0.054841859371139355,3.046174197867086e-06,97.35217156801055,0.0,-5.589483855695345
224.0,S1,97.52131893573117,0.010000000000000002,1.570572657934642,3.046174197867086e-06,-0.058083526410798995,3.046174197867086e-06,97.32882576901736,0.0,-5.63396460944817
225.0,S1,97.52180198784622,0.010000000000000002,1.57090359303123,3.046174197867086e-06,-0.055795499961792165,3.046174197867086e-06,97.30538214647486,0.0,-5.678414346106944
226.0,S1,97.38717649753303,0.010000000000000002,1.5690184971035923,3.046174197867086e-06,-0.05810935159025532,3.046174197867086e-06,97.2818407686798,0.0,-5.722833011887494
227.0,S1,97.344660471859,0.010000000000000002,1.571021694874384,3.046174197867086e-06,-0.060487564186077834,3.046174197867086e-06,97.25820170404728,0.0,-5.767220553043238
228.0,S1,97.48137453033974,0.010000000000000002,1.5712902216084987,3.046174197867086e-06,-0.060600260887470704,3.046174197867086e-06,97.23446502111054,0.0,-5.811576915865255
229.0,S1,97.30615045545913,0.010000000000000002,1.5713489555230493,3.046174197867086e-06,-0.058717669944180595,3.046174197867086e-06,97.21063078852093,0.0,-5.8559020466823535
230.0,S1,97.20347082056676,0.010000000000000002,1.5713328426108353,3.046174197867086e-06,-0.06165245278213765,3.046174197867086e-06,97.18669907504793,0.0,-5.90019589186113
231.0,S1,97.31306264083477,0.010000000000000002,1.5702526738658473,3.046174197867086e-06,-0.06282207048521025,3.046174197867086e-06,97.16266994957886,0.0,-5.944458397806038
232.0,S1,97.4094458920839,0.010000000000000002,1.5702853164581123,3.046174197867086e-06,-0.06422571294934613,3.046174197867086e-06,97.13854348111896,0.0,-5.988689510959451
233.0,S1,97.38952339979684,0.010000000000000002,1.571599857727627,3.046174197867086e-06,-0.06243473152614814,3.046174197867086e-06,97.11431973879127,0.0,-6.032889177801725
234.0,S1,97.16548655539587,0.010000000000000002,1.572849719420437,3.046174197867086e-06,-0.061990892954294434,3.046174197867086e-06,97.08999879183649,0.0,-6.077057344851271
235.0,S1,97.30789728053657,0.010000000000000002,1.5702270942943108,3.046174197867086e-06,-0.06475545887806032,3.046174197867086e-06,97.06558070961296,0.0,-6.121193958664611
236.0,S1,97.32178341919224,0.010000000000000002,1.568595066219578,3.046174197867086e-06,-0.0678748524168055,3.046174197867086e-06,97.04106556159657,0.0,-6.165298965836446
237.0,S1,97.15353215850847,0.010000000000000002,1.5721187305406494,3.046174197867086e-06,-0.06503412482792888,3.046174197867086e-06,97.01645341738063,0.0,-6.209372312999727
238.0,S1,97.21277572486125,0.010000000000000002,1.5709733569335507,3.046174197867086e-06,-0.06391441046593159,3.046174197867086e-06,96.99174434667583,0.0,-6.253413946825706
239.0,S1,97.07993398095185,0.010000000000000002,1.5729636358962384,3.046174197867086e-06,-0.06642731469468231,3.046174197867086e-06,96.96693841931013,0.0,-6.297423814024012
240.0,S1,97.28669724776351,0.010000000000000002,1.5702845223925885,3.046174197867086e-06,-0.06694985089795095,3.046174197867086e-06,96.9420357052287,0.0,-6.341401861342713
241.0,S1,97.19782266762913,0.010000000000000002,1.56935170200187,3.046174197867086e-06,-0.06589017368979891,3.046174197867086e-06,96.91703627449381,0.0,-6.385348035568375
242.0,S1,97.0365294822158,0.010000000000000002,1.5706335853575464,3.046174197867086e-06,-0.06575279273777583,3.046174197867086e-06,96.89194019728478,0.0,-6.429262283526134
243.0,S1,97.06584458988199,0.010000000000000002,1.5697928029457833,3.046174197867086e-06,-0.06644549913903158,3.046174197867086e-06,96.86674754389786,0.0,-6.473144552079754
244.0,S1,96.99415539256897,0.010000000000000002,1.567905041492965,3.046174197867086e-06,-0.06841458254630751,3.046174197867086e-06,96.84145838474613,0.0,-6.516994788131695
245.0,S1,97.10226504651423,0.010000000000000002,1.5709838211977873,3.046174197867086e-06,-0.06707950793699588,3.046174197867086e-06,96.81607279035948,0.0,-6.5608129386231795
246.0,S1,96.96143996033874,0.010000000000000002,1.571350753369232,3.046174197867086e-06,-0.066794625305846,3.046174197867086e-06,96.79059083138448,0.0,-6.604598950534248
247.0,S1,97.09070140047838,0.010000000000000002,1.5721418983025572,3.046174197867086e-06,-0.06765008376365109,3.046174197867086e-06,96.76501257858428,0.0,-6.648352770883832
248.0,S1,96.94331846049408,0.010000000000000002,1.5724125909397073,3.046174197867086e-06,-0.0693475287774853,3.046174197867086e-06,96.73933810283856,0.0,-6.692074346729816
249.0,S1,96.86557966521883,0.010000000000000002,1.5723720069533396,3.046174197867086e-06,-0.06676272034063692,3.046174197867086e-06,96.71356747514345,0.0,-6.735763625169096
250.0,S1,96.9382349943163,0.010000000000000002,1.569577686038868,3.046174197867086e-06,-0.06775422282047386,3.046174197867086e-06,96.68770076661137,0.0,-6.779420553337652
251.0,S1,96.952909233271,0.010000000000000002,1.5714607929528512,3.046174197867086e-06,-0.06801801999335787,3.046174197867086e-06,96.66173804847105,0.0,-6.823045078410606
252.0,S1,96.96006349100573,0.010000000000000002,1.569317541180801,3.046174197867086e-06,-0.0722852144809945,3.046174197867086e-06,96.63567939206736,0.0,-6.866637147602287
253.0,S1,96.85273632319212,0.010000000000000002,1.5723091645559044,3.046174197867086e-06,-0.06944462114216159,3.046174197867086e-06,96.60952486886126,0.0,-6.910196708166297
254.0,S1,96.8848684000706,0.010000000000000002,1.5697170430479965,3.046174197867086e-06,-0.06823116936737088,3.046174197867086e-06,96.58327455042972,0.0,-6.953723707395574
255.0,S1,96.9498164796401,0.010000000000000002,1.5719103787723618,3.046174197867086e-06,-0.07185423409467563,3.046174197867086e-06,96.55692850846565,0.0,-6.997218092622454
256.0,S1,96.90681575772606,0.010000000000000002,1.5707968280498819,3.046174197867086e-06,-0.07104716722081841,3.046174197867086e-06,96.53048681477772,0.0,-7.040679811218736
257.0,S1,96.83504611460747,0.010000000000000002,1.5709175046175758,3.046174197867086e-06,-0.07346043148128695,3.046174197867086e-06,96.50394954129038,0.0,-7.084108810595744
258.0,S1,96.8542052437524,0.010000000000000002,1.5687564031370087,3.046174197867086e-06,-0.07444609386325968,3.046174197867086e-06,96.47731676004372,0.0,-7.127505038204396
259.0,S1,96.63355492948932,0.010000000000000002,1.5713350719372696,3.046174197867086e-06,-0.07264202064578364,3.046174197867086e-06,96.4505885431934,0.0,-7.170868441535262
260.0,S1,96.77488720336616,0.010000000000000002,1.5692377511989406,3.046174197867086e-06,-0.07223783837666164,3.046174197867086e-06,96.42376496301058,0.0,-7.214198968118629
261.0,S1,96.79808427231201,0.010000000000000002,1.5695867306584874,3.046174197867086e-06,-0.07246841555248355,3.046174197867086e-06,96.39684609188176,0.0,-7.257496565524566
262.0,S1,96.67380122671568,0.010000000000000002,1.571731333562429,3.046174197867086e-06,-0.07773265865857998,3.046174197867086e-06,96.36983200230875,0.0,-7.300761181362983
263.0,S1,96.50758991156646,0.010000000000000002,1.570548010890764,3.046174197867086e-06,-0.07956701780687687,3.046174197867086e-06,96.34272276690862,0.0,-7.343992763283702
264.0,S1,96.53062497078903,0.010000000000000002,1.5716128059182868,3.046174197867086e-06,-0.07713288478968959,3.046174197867086e-06,96.31551845841354,0.0,-7.387191258976514
265.0,S1,96.57027744641142,0.010000000000000002,1.5687775330093712,3.046174197867086e-06,-0.07899364981953874,3.046174197867086e-06,96.2882191496707,0.0,-7.430356616171243
266.0,S1,96.52466678321383,0.010000000000000002,1.570025616797878,3.046174197867086e-06,-0.07813655680348057,3.046174197867086e-06,96.26082491364225,0.0,-7.473488782637813
267.0,S1,96.58495975464614,0.010000000000000002,1.5699447649344738,3.046174197867086e-06,-0.07732740182541892,3.046174197867086e-06,96.23333582340524,0.0,-7.516587706186309
268.0,S1,96.51265707689718,0.010000000000000002,1.572187223358643,3.046174197867086e-06,-0.08028365617358102,3.046174197867086e-06,96.20575195215143,0.0,-7.559653334667038
269.0,S1,96.365583412351,0.010000000000000002,1.5689378578108257,3.046174197867086e-06,-0.07670402246727218,3.046174197867086e-06,96.1780733731873,0.0,-7.602685615970595
270.0,S1,96.59997708043414,0.010000000000000002,1.570254095070924,3.046174197867086e-06,-0.07942488439537061,3.046174197867086e-06,96.15030015993393,0.0,-7.645684498027923
271.0,S1,96.54197344448012,0.010000000000000002,1.5710184503809763,3.046174197867086e-06,-0.07906940670693269,3.046174197867086e-06,96.1224323859269,0.0,-7.688649928810381
272.0,S1,96.26570662051411,0.010000000000000002,1.572267632025633,3.046174197867086e-06,-0.08196530974250307,3.046174197867086e-06,96.09447012481623,0.0,-7.731581856329804
273.0,S1,96.28034471503976,0.010000000000000002,1.5729856055979252,3.046174197867086e-06,-0.08292242694486425,3.046174197867086e-06,96.06641345036621,0.0,-7.774480228638564
274.0,S1,96.22772123943737,0.010000000000000002,1.5679569926391874,3.046174197867086e-06,-0.07691789556391242,3.046174197867086e-06,96.03826243645543,0.0,-7.817344993829637
275.0,S1,96.27515944553359,0.010000000000000002,1.5672732976426647,3.046174197867086e-06,-0.0842789204155597,3.046174197867086e-06,96.01001715707662,0.0,-7.86017610003666
276.0,S1,96.37458903250908,0.010000000000000002,1.5706693502338291,3.046174197867086e-06,-0.080939476384739,3.046174197867086e-06,95.98167768633652,0.0,-7.9029734954340025
277.0,S1,96.31614365765311,0.010000000000000002,1.5731652275847723,3.046174197867086e-06,-0.0853243548357974,3.046174197867086e-06,95.95324409845593,0.0,-7.945737128236819
278.0,S1,96.22907146772835,0.010000000000000002,1.568892621112919,3.046174197867086e-06,-0.08249499189176794,3.046174197867086e-06,95.92471646776946,0.0,-7.98846694670112
279.0,S1,96.46461661017881,0.010000000000000002,1.5733968589554896,3.046174197867086e-06,-0.08448070975762897,3.046174197867086e-06,95.89609486872554,0.0,-8.031162899123832
280.0,S1,96.25193043215577,0.010000000000000002,1.5730447108677919,3.046174197867086e-06,-0.08697154436258746,3.046174197867086e-06,95.8673793758863,0.0,-8.073824933842856
281.0,S1,96.27774486991466,0.010000000000000002,1.5701929203697087,3.046174197867086e-06,-0.08606881322353721,3.046174197867086e-06,95.83857006392748,0.0,-8.116452999237135
282.0,S1,96.27302722826117,0.010000000000000002,1.5684312862818952,3.046174197867086e-06,-0.08333645860159264,3.046174197867086e-06,95.80966700763832,0.0,-8.159047043726716
283.0,S1,96.15952387846116,0.010000000000000002,1.5714387654280035,3.046174197867086e-06,-0.08565328824975899,3.046174197867086e-06,95.78067028192153,0.0,-8.201607015772806
284.0,S1,96.13036262627342,0.010000000000000002,1.5711957209169785,3.046174197867086e-06,-0.08294231851811748,3.046174197867086e-06,95.75157996179313,0.0,-8.244132863877851
285.0,S1,96.24020703297953,0.010000000000000002,1.5752245425251017,3.046174197867086e-06,-0.08664097693676354,3.046174197867086e-06,95.7223961223824,0.0,-8.286624536585576
286.0,S1,96.06738455561748,0.010000000000000002,1.5691063202976323,3.046174197867086e-06,-0.08636294917742111,3.046174197867086e-06,95.6931188389318,0.0,-8.329081982481062
287.0,S1,96.00634670912653,0.010000000000000002,1.5681606843443052,3.046174197867086e-06,-0.08943362286337718,3.046174197867086e-06,95.66374818679682,0.0,-8.371505150190805
288.0,S1,95.92000330204742,0.010000000000000002,1.5710491616198832,3.046174197867086e-06,-0.08941972369043145,3.046174197867086e-06,95.63428424144595,0.0,-8.413893988382778
289.0,S1,95.88621840602936,0.010000000000000002,1.5714638181727618,3.046174197867086e-06,-0.08767322264783865,3.046174197867086e-06,95.60472707846054,0.0,-8.456248445766493
290.0,S1,95.79629339459271,0.010000000000000002,1.5745666164180985,3.046174197867086e-06,-0.09023827012003396,3.046174197867086e-06,95.57507677353478,0.0,-8.498568471093058
291.0,S1,95.934878374798,0.010000000000000002,1.5740015465555282,3.046174197867086e-06,-0.0879666426605873,3.046174197867086e-06,95.54533340247546,0.0,-8.540854013155252
292.0,S1,95.95537787545175,0.010000000000000002,1.5702319477414548,3.046174197867086e-06,-0.08936035029254705,3.046174197867086e-06,95.51549704120212,0.0,-8.58310502078757
293.0,S1,96.01874933282679,0.010000000000000002,1.571923610290433,3.046174197867086e-06,-0.09315090666669001,3.046174197867086e-06,95.48556776574672,0.0,-8.625321442866303
294.0,S1,95.87308848159658,0.010000000000000002,1.5705274990206588,3.046174197867086e-06,-0.09089734990768433,3.046174197867086e-06,95.45554565225369,0.0,-8.667503228309583
295.0,S1,95.91233435826625,0.010000000000000002,1.5701081998429667,3.046174197867086e-06,-0.09059644686396502,3.046174197867086e-06,95.42543077697978,0.0,-8.709650326077455
296.0,S1,95.69868489675086,0.010000000000000002,1.5706723754134346,3.046174197867086e-06,-0.09297365251648292,3.046174197867086e-06,95.39522321629397,0.0,-8.751762685171935
297.0,S1,95.72506413440655,0.010000000000000002,1.567541185766423,3.046174197867086e-06,-0.08825882062161909,3.046174197867086e-06,95.3649230466774,0.0,-8.793840254637072
298.0,S1,95.76636335022548,0.010000000000000002,1.5724823144761737,3.046174197867086e-06,-0.08973375710642995,3.046174197867086e-06,95.33453034472329,0.0,-8.835882983559015
299.0,S1,95.7621937681675,0.010000000000000002,1.5712605384604448,3.046174197867086e-06,-0.0937335056368818,3.046174197867086e-06,95.30404518713678,0.0,-8.877890821066066
300.0,S1,95.72630016269453,0.010000000000000002,1.570244573951613,3.046174197867086e-06,-0.09634559463001968,3.046174197867086e-06,95.27346765073491,0.0,-8.919863716328747
301.0,S1,95.94177739703402,0.010000000000000002,1.569715989522769,3.046174197867086e-06,-0.095930762904177,3.046174197867086e-06,95.2427978124465,0.0,-8.96180161855986
302.0,S1,95.6425693896335,0.010000000000000002,1.5717679301001755,3.046174197867086e-06,-0.09437070528325059,3.046174197867086e-06,95.21203574931204,0.0,-9.003704477014548
303.0,S1,95.72533364831507,0.010000000000000002,1.5702686231201768,3.046174197867086e-06,-0.09253126513006754,3.046174197867086e-06,95.1811815384836,0.0,-9.045572240990357
304.0,S1,95.52990458297846,0.010000000000000002,1.5681891246435276,3.046174197867086e-06,-0.0950329866018525,3.046174197867086e-06,95.1502352572248,0.0,-9.087404859827299
305.0,S1,95.4708751227062,0.010000000000000002,1.5708881195845692,3.046174197867086e-06,-0.09640043076936582,3.046174197867086e-06,95.1191969829106,0.0,-9.129202282907908
306.0,S1,95.56170577829491,0.010000000000000002,1.5702148776472051,3.046174197867086e-06,-0.09593095359298773,3.046174197867086e-06,95.08806679302732,0.0,-9.170964459657307
307.0,S1,95.4052117953723,0.010000000000000002,1.5723328569479487,3.046174197867086e-06,-0.09377879758948127,3.046174197867086e-06,95.05684476517247,0.0,-9.212691339543271
308.0,S1,95.58276746907266,0.010000000000000002,1.571615847411418,3.046174197867086e-06,-0.09684284847188465,3.046174197867086e-06,95.02553097705471,0.0,-9.254382872076281
309.0,S1,95.52110323364873,0.010000000000000002,1.5716790618811989,3.046174197867086e-06,-0.09825705302870216,3.046174197867086e-06,94.99412550649373,0.0,-9.296039006809583
310.0,S1,95.3743172975978,0.010000000000000002,1.5672512907151437,3.046174197867086e-06,-0.0945071590395445,3.046174197867086e-06,94.9626284314201,0.0,-9.337659693339262
311.0,S1,95.3781015417753,0.010000000000000002,1.5700988753471152,3.046174197867086e-06,-0.09978682724892696,3.046174197867086e-06,94.9310398298753,0.0,-9.37924488130429
312.0,S1,95.34684225934404,0.010000000000000002,1.5725017728080473,3.046174197867086e-06,-0.09827687051563751,3.046174197867086e-06,94.89935978001154,0.0,-9.420794520386597
313.0,S1,95.36368918529519,0.010000000000000002,1.5672768931815448,3.046174197867086e-06,-0.10067441077920175,3.046174197867086e-06,94.86758836009164,0.0,-9.462308560311124
314.0,S1,95.38986167393905,0.010000000000000002,1.573322380238376,3.046174197867086e-06,-0.09992092885708899,3.046174197867086e-06,94.83572564848905,0.0,-9.503786950845887
315.0,S1,95.29848315797648,0.010000000000000002,1.5691679224837551,3.046174197867086e-06,-0.09790688695951902,3.046174197867086e-06,94.8037717236876,0.0,-9.54522964180204
316.0,S1,95.23186242095221,0.010000000000000002,1.5722163885534144,3.046174197867086e-06,-0.1045160230802611,3.046174197867086e-06,94.77172666428157,0.0,-9.586636583033933
317.0,S1,95.1345478017293,0.010000000000000002,1.570736393361053,3.046174197867086e-06,-0.10005690213701349,3.046174197867086e-06,94.73959054897547,0.0,-9.628007724439167
318.0,S1,95.20369551219767,0.010000000000000002,1.5735011589442585,3.046174197867086e-06,-0.09990857565057933,3.046174197867086e-06,94.70736345658398,0.0,-9.66934301595867
319.0,S1,95.022396153353,0.010000000000000002,1.5691787054217028,3.046174197867086e-06,-0.10260010015843565,3.046174197867086e-06,94.67504546603186,0.0,-9.710642407576744
